timestamp, acc_x, acc_y, acc_z, gyro_x, gyro_y, gyro_z, mag_x, mag_y, mag_z, light, rot_x, rot_y, rot_z, azimuth, pitch, roll, sensor_change
1538850313109, 0.3190273642539978, 0.7469909191131592, 10.371682167053223, -0.0705549344420433, -0.012522737495601177, 0.48838675022125244, 2.5360000133514404, 23.68600082397461, 16.371999740600586, 428.0, 0.02563246339559555, 0.010028969496488571, 0.063236765563488, 352.0, -3.00432039157605, 0.9621232849330333, K330 3-axis Accelerometer
1538850313109, 0.3190273642539978, 0.7469909191131592, 10.371682167053223, -0.0705549344420433, -0.012522737495601177, 0.48838675022125244, 2.5360000133514404, 23.68600082397461, 16.371999740600586, 428.0, 0.02523825690150261, 0.00971799436956644, 0.06344573944807053, 352.0, -2.9571703150749826, 0.928734865670778, Rotation Vector Sensor
1538850313110, 0.3190273642539978, 0.7469909191131592, 10.371682167053223, -0.0705549344420433, -0.012522737495601177, 0.48838675022125244, 2.5360000133514404, 23.68600082397461, 16.371999740600586, 428.0, 0.02523825690150261, 0.00971799436956644, 0.06344573944807053, 352.0, -2.9571703150749826, 0.928734865670778, Orientation Sensor
1538850313111, 0.3190273642539978, 0.7469909191131592, 10.371682167053223, -0.055283304303884506, -0.028099801391363144, 0.5070181488990784, 2.5360000133514404, 23.68600082397461, 16.371999740600586, 428.0, 0.02523825690150261, 0.00971799436956644, 0.06344573944807053, 352.0, -2.9571703150749826, 0.928734865670778, K330 Gyroscope sensor
1538850313111, 0.3190273642539978, 0.7469909191131592, 10.371682167053223, -0.055283304303884506, -0.028099801391363144, 0.5070181488990784, 2.5360000133514404, 23.68600082397461, 16.371999740600586, 428.0, 0.02523825690150261, 0.00971799436956644, 0.06344573944807053, 352.0, -2.9571703150749826, 0.928734865670778, YAS532 Magnetic Sensor
1538850313119, 0.37828385829925537, 0.872686505317688, 10.241796493530273, -0.055283304303884506, -0.028099801391363144, 0.5070181488990784, 2.5360000133514404, 23.68600082397461, 16.371999740600586, 428.0, 0.02523825690150261, 0.00971799436956644, 0.06344573944807053, 352.0, -2.9571703150749826, 0.928734865670778, K330 3-axis Accelerometer
1538850313120, 0.37828385829925537, 0.872686505317688, 10.241796493530273, -0.055283304303884506, -0.028099801391363144, 0.5070181488990784, 2.5360000133514404, 23.68600082397461, 16.371999740600586, 428.0, 0.024972714483737946, 0.009317013435065746, 0.06349257379770279, 352.0, -2.9239265037240614, 0.884609228950704, Rotation Vector Sensor
1538850313120, 0.37828385829925537, 0.872686505317688, 10.241796493530273, -0.055283304303884506, -0.028099801391363144, 0.5070181488990784, 2.5360000133514404, 23.68600082397461, 16.371999740600586, 428.0, 0.024972714483737946, 0.009317013435065746, 0.06349257379770279, 352.0, -2.9239265037240614, 0.884609228950704, Orientation Sensor
1538850313121, 0.37828385829925537, 0.872686505317688, 10.241796493530273, -0.021074850112199783, -0.029932396486401558, 0.5253441333770752, 2.5360000133514404, 23.68600082397461, 16.371999740600586, 428.0, 0.024972714483737946, 0.009317013435065746, 0.06349257379770279, 352.0, -2.9239265037240614, 0.884609228950704, K330 Gyroscope sensor
1538850313122, 0.37828385829925537, 0.872686505317688, 10.241796493530273, -0.021074850112199783, -0.029932396486401558, 0.5253441333770752, 2.5360000133514404, 23.68600082397461, 16.371999740600586, 428.0, 0.024972714483737946, 0.009317013435065746, 0.06349257379770279, 352.0, -2.9239265037240614, 0.884609228950704, YAS532 Magnetic Sensor
1538850313129, 0.42018240690231323, 0.9774328470230103, 9.979631423950195, -0.021074850112199783, -0.029932396486401558, 0.5253441333770752, 2.5360000133514404, 23.68600082397461, 16.371999740600586, 428.0, 0.024972714483737946, 0.009317013435065746, 0.06349257379770279, 352.0, -2.9239265037240614, 0.884609228950704, K330 3-axis Accelerometer
1538850313129, 0.42018240690231323, 0.9774328470230103, 9.979631423950195, -0.021074850112199783, -0.029932396486401558, 0.5253441333770752, 2.5360000133514404, 23.68600082397461, 16.371999740600586, 428.0, 0.024915168061852455, 0.00890632625669241, 0.06343785673379898, 352.0, -2.914316214118442, 0.8381705593403758, Rotation Vector Sensor
1538850313130, 0.42018240690231323, 0.9774328470230103, 9.979631423950195, -0.021074850112199783, -0.029932396486401558, 0.5253441333770752, 2.5360000133514404, 23.68600082397461, 16.371999740600586, 428.0, 0.024915168061852455, 0.00890632625669241, 0.06343785673379898, 352.0, -2.914316214118442, 0.8381705593403758, Orientation Sensor
1538850313131, 0.42018240690231323, 0.9774328470230103, 9.979631423950195, 0.030237829312682152, -0.025045474991202354, 0.542142927646637, 2.5360000133514404, 23.68600082397461, 16.371999740600586, 428.0, 0.024915168061852455, 0.00890632625669241, 0.06343785673379898, 352.0, -2.914316214118442, 0.8381705593403758, K330 Gyroscope sensor
1538850313132, 0.42018240690231323, 0.9774328470230103, 9.979631423950195, 0.030237829312682152, -0.025045474991202354, 0.542142927646637, 2.5360000133514404, 23.68600082397461, 16.371999740600586, 428.0, 0.024915168061852455, 0.00890632625669241, 0.06343785673379898, 352.0, -2.914316214118442, 0.8381705593403758, YAS532 Magnetic Sensor
1538850313139, 0.4321534037590027, 0.9971849918365479, 9.73542308807373, 0.030237829312682152, -0.025045474991202354, 0.542142927646637, 2.5360000133514404, 23.68600082397461, 16.371999740600586, 428.0, 0.024915168061852455, 0.00890632625669241, 0.06343785673379898, 352.0, -2.914316214118442, 0.8381705593403758, K330 3-axis Accelerometer
1538850313140, 0.4321534037590027, 0.9971849918365479, 9.73542308807373, 0.030237829312682152, -0.025045474991202354, 0.542142927646637, 2.5360000133514404, 23.68600082397461, 16.371999740600586, 428.0, 0.025119399651885033, 0.008534727618098259, 0.06328481435775757, 352.0, -2.9348622769154864, 0.7946065989578295, Rotation Vector Sensor
1538850313140, 0.4321534037590027, 0.9971849918365479, 9.73542308807373, 0.030237829312682152, -0.025045474991202354, 0.542142927646637, 2.5360000133514404, 23.68600082397461, 16.371999740600586, 428.0, 0.025119399651885033, 0.008534727618098259, 0.06328481435775757, 352.0, -2.9348622769154864, 0.7946065989578295, Orientation Sensor
1538850313141, 0.4321534037590027, 0.9971849918365479, 9.73542308807373, 0.05955936014652252, -0.02382374368607998, 0.5458080768585205, 2.5360000133514404, 23.68600082397461, 16.371999740600586, 428.0, 0.025119399651885033, 0.008534727618098259, 0.06328481435775757, 352.0, -2.9348622769154864, 0.7946065989578295, K330 Gyroscope sensor
1538850313141, 0.4321534037590027, 0.9971849918365479, 9.73542308807373, 0.05955936014652252, -0.02382374368607998, 0.5458080768585205, 2.5360000133514404, 23.68600082397461, 16.371999740600586, 428.0, 0.025119399651885033, 0.008534727618098259, 0.06328481435775757, 352.0, -2.9348622769154864, 0.7946065989578295, YAS532 Magnetic Sensor
1538850313149, 0.4513070285320282, 1.039083480834961, 9.564835548400879, 0.05955936014652252, -0.02382374368607998, 0.5458080768585205, 2.5360000133514404, 23.68600082397461, 16.371999740600586, 428.0, 0.025119399651885033, 0.008534727618098259, 0.06328481435775757, 352.0, -2.9348622769154864, 0.7946065989578295, K330 3-axis Accelerometer
1538850313150, 0.4513070285320282, 1.039083480834961, 9.564835548400879, 0.05955936014652252, -0.02382374368607998, 0.5458080768585205, 2.5360000133514404, 23.68600082397461, 16.371999740600586, 428.0, 0.025480933487415314, 0.008173990063369274, 0.06315885484218597, 352.0, -2.973516238419293, 0.7510792441203663, Rotation Vector Sensor
1538850313150, 0.4513070285320282, 1.039083480834961, 9.564835548400879, 0.05955936014652252, -0.02382374368607998, 0.5458080768585205, 2.5360000133514404, 23.68600082397461, 16.371999740600586, 428.0, 0.025480933487415314, 0.008173990063369274, 0.06315885484218597, 352.0, -2.973516238419293, 0.7510792441203663, Orientation Sensor
1538850313151, 0.4513070285320282, 1.039083480834961, 9.564835548400879, 0.09498954564332962, -0.021991148591041565, 0.5448917746543884, 2.5360000133514404, 23.68600082397461, 16.371999740600586, 428.0, 0.025480933487415314, 0.008173990063369274, 0.06315885484218597, 352.0, -2.973516238419293, 0.7510792441203663, K330 Gyroscope sensor
1538850313152, 0.4513070285320282, 1.039083480834961, 9.564835548400879, 0.09498954564332962, -0.021991148591041565, 0.5448917746543884, 2.5360000133514404, 23.68600082397461, 16.371999740600586, 428.0, 0.025480933487415314, 0.008173990063369274, 0.06315885484218597, 352.0, -2.973516238419293, 0.7510792441203663, YAS532 Magnetic Sensor
1538850313160, 0.5380968451499939, 1.0642226934432983, 9.544485092163086, 0.09498954564332962, -0.021991148591041565, 0.5448917746543884, 2.5360000133514404, 23.68600082397461, 16.371999740600586, 428.0, 0.025480933487415314, 0.008173990063369274, 0.06315885484218597, 352.0, -2.973516238419293, 0.7510792441203663, K330 3-axis Accelerometer
1538850313161, 0.5380968451499939, 1.0642226934432983, 9.544485092163086, 0.09498954564332962, -0.021991148591041565, 0.5448917746543884, 2.5360000133514404, 23.68600082397461, 16.371999740600586, 428.0, 0.026023410260677338, 0.007806244306266308, 0.06294167786836624, 352.0, -3.0327666353652725, 0.70573543248965, Rotation Vector Sensor
1538850313162, 0.5380968451499939, 1.0642226934432983, 9.544485092163086, 0.09498954564332962, -0.021991148591041565, 0.5448917746543884, 2.5360000133514404, 23.68600082397461, 16.371999740600586, 428.0, 0.026023410260677338, 0.007806244306266308, 0.06294167786836624, 352.0, -3.0327666353652725, 0.70573543248965, Orientation Sensor
1538850313163, 0.5380968451499939, 1.0642226934432983, 9.544485092163086, 0.08643743395805359, -0.006719517521560192, 0.5320636034011841, 2.5360000133514404, 23.68600082397461, 16.371999740600586, 428.0, 0.026023410260677338, 0.007806244306266308, 0.06294167786836624, 352.0, -3.0327666353652725, 0.70573543248965, K330 Gyroscope sensor
